JobID UserName QueueName TotalNodes TotalCores RequiredTime JobState ElaspedTime NodeList
958425.un05 jyothi large 16 320 96:00 R 66:40 hpc015,hpc059,hpc062,hpc066,hpc067,hpc068,hpc070,hpc069,hpc071,hpc100,hpc080,hpc082,hpc337,hpc345,hpc378,hpc388
1008448.un05 yksri large 16 320 96:00 R 44:42 hpc409,hpc006,hpc008,hpc025,hpc028,hpc033,hpc037,hpc224,hpc239,hpc248,hpc343,hpc352,hpc380,hpc383,hpc417,hpc466
1006044.un05 prasenj large 6 120 96:00 R 74:55 hpc286,hpc294,hpc298,hpc303,hpc315,hpc307
1006742.un05 subhamr small 2 40 120:0 R 45:32 hpc764,hpc759
1006747.un05 prasenj small 2 40 120:0 R 67:16 hpc833,hpc832
1006748.un05 prasenj medium 4 80 96:00 R 67:23 hpc637,hpc635,hpc643,hpc644
1006795.un05 mmkr20 large 6 120 96:00 R 91:59 hpc095,hpc109,hpc163,hpc181,hpc468,hpc470
1006888.un05 subhamr hyperthr 2 80 120:0 R 67:31 hpc844,hpc856
1006989.un05 subhamr large 6 120 96:00 R 63:53 hpc426,hpc427,hpc429,hpc430,hpc432,hpc433
1006991.un05 subhamr medium 4 80 96:00 R 67:32 hpc608,hpc610,hpc612,hpc602
1006996.un05 bhati medium 4 80 96:00 R 49:24 hpc709,hpc711,hpc712,hpc714
1007209.un05 rshreya medium 2 40 96:00 R 60:07 hpc700,hpc699
1007387.un05 rshreya medium 2 40 96:00 R 39:14 hpc647,hpc638
1007423.un05 dpoddar small 2 40 120:0 R 112:2 hpc790,hpc793
1007426.un05 razia large 10 200 96:00 R 85:22 hpc441,hpc442,hpc443,hpc444,hpc449,hpc451,hpc455,hpc456,hpc457,hpc458
1007446.un05 meesalas small 2 40 120:0 R 110:1 hpc781,hpc772
1007482.un05 abhigpt large 10 200 96:00 R 72:39 hpc060,hpc280,hpc314,hpc318,hpc339,hpc350,hpc364,hpc373,hpc422,hpc440
1008596.un05 anandha2 large 16 320 96:00 R 26:14 hpc401,hpc411,hpc311,hpc064,hpc084,hpc375,hpc398,hpc412,hpc431,hpc219,hpc220,hpc221,hpc223,hpc268,hpc269,hpc381
1007570.un05 krishnar medium 2 40 96:00 R 48:26 hpc695,hpc704
1007623.un05 anurags2 small 2 40 120:0 R 100:4 hpc828,hpc831
1007633.un05 agajehan small 2 40 120:0 R 106:5 hpc810,hpc808
1007671.un05 bgovind medium 2 40 96:00 R 83:21 hpc611,hpc601
1007673.un05 bgovind small 2 40 120:0 R 81:28 hpc771,hpc773
1007677.un05 meesalas large 6 120 72:00 R 47:19 hpc117,hpc155,hpc048,hpc253,hpc254,hpc255
1007679.un05 meesalas small 2 40 120:0 R 39:20 hpc747,hpc745
1007740.un05 akmishr hyperthr 2 40 120:0 R 102:0 hpc851,hpc853
1007882.un05 kavanmp2 large 16 320 96:00 R 91:03 hpc011,hpc052,hpc086,hpc088,hpc099,hpc102,hpc105,hpc142,hpc149,hpc154,hpc205,hpc211,hpc242,hpc302,hpc362,hpc424
