JobID UserName QueueName TotalNodes TotalCores RequiredTime JobState ElaspedTime NodeList
958425.un05 jyothi large 16 320 96:00 R 34:42 hpc015,hpc059,hpc062,hpc066,hpc067,hpc068,hpc070,hpc069,hpc071,hpc100,hpc080,hpc082,hpc337,hpc345,hpc378,hpc388
1003722.un05 dkgorai medium 4 80 96:00 R 66:34 hpc708,hpc717,hpc727,hpc728
1008448.un05 yksri large 16 320 96:00 R 12:46 hpc409,hpc006,hpc008,hpc025,hpc028,hpc033,hpc037,hpc224,hpc239,hpc248,hpc343,hpc352,hpc380,hpc383,hpc417,hpc466
1006044.un05 prasenj large 6 120 96:00 R 42:58 hpc286,hpc294,hpc298,hpc303,hpc315,hpc307
1006050.un05 prasenj hyperthr 2 80 120:0 R 100:1 hpc850,hpc849
1006651.un05 digamber large 6 120 96:00 R 36:56 hpc202,hpc231,hpc453,hpc454,hpc013,hpc018
1006708.un05 kavatar small 2 40 120:0 R 95:33 hpc797,hpc799
1006742.un05 subhamr small 2 40 120:0 R 13:36 hpc764,hpc759
1006747.un05 prasenj small 2 40 120:0 R 35:20 hpc833,hpc832
1006748.un05 prasenj medium 4 80 96:00 R 35:26 hpc637,hpc635,hpc643,hpc644
1006795.un05 mmkr20 large 6 120 96:00 R 60:03 hpc095,hpc109,hpc163,hpc181,hpc468,hpc470
1006888.un05 subhamr hyperthr 2 80 120:0 R 35:34 hpc844,hpc856
1006939.un05 bgovind large 6 120 72:00 R 69:25 hpc019,hpc020,hpc021,hpc022,hpc023,hpc026
1006989.un05 subhamr large 6 120 96:00 R 31:56 hpc426,hpc427,hpc429,hpc430,hpc432,hpc433
1006991.un05 subhamr medium 4 80 96:00 R 35:37 hpc608,hpc610,hpc612,hpc602
1006996.un05 bhati medium 4 80 96:00 R 17:29 hpc709,hpc711,hpc712,hpc714
1007001.un05 bhati medium 2 40 96:00 R 64:11 hpc698,hpc701
1007049.un05 meesalas small 2 40 120:0 R 96:44 hpc823,hpc836
1007064.un05 abhigpt large 10 200 96:00 R 93:29 hpc346,hpc476,hpc153,hpc459,hpc073,hpc075,hpc076,hpc207,hpc237,hpc249
1007083.un05 bhavanap small 2 40 120:0 R 46:06 hpc751,hpc752
1007086.un05 bhavanap medium 2 40 96:00 R 47:53 hpc487,hpc494
1007209.un05 rshreya medium 2 40 96:00 R 28:13 hpc700,hpc699
1007532.un05 anandha2 large 16 320 96:00 R 85:20 hpc123,hpc125,hpc124,hpc126,hpc127,hpc128,hpc129,hpc130,hpc133,hpc160,hpc225,hpc262,hpc338,hpc376,hpc415,hpc134
1007352.un05 subhendu large 12 240 96:00 R 92:41 hpc264,hpc282,hpc398,hpc412,hpc029,hpc063,hpc243,hpc244,hpc266,hpc267,hpc311,hpc375
1007387.un05 rshreya medium 2 40 96:00 R 07:16 hpc647,hpc638
1007391.un05 bgovind small 2 40 120:0 R 81:12 hpc829,hpc837
1007398.un05 meesalas medium 2 40 96:00 R 83:45 hpc607,hpc606
1007404.un05 soumyadi large 10 200 96:00 R 91:57 hpc228,hpc230,hpc232,hpc434,hpc435,hpc471,hpc273,hpc064,hpc084,hpc085
