JobID UserName QueueName TotalNodes TotalCores RequiredTime JobState ElaspedTime NodeList
1006468.un05 anandha2 large 16 320 96:00 R 73:14 hpc029,hpc063,hpc243,hpc244,hpc266,hpc267,hpc311,hpc375,hpc386,hpc418,hpc420,hpc423,hpc425,hpc428,hpc463,hpc467
990348.un05 kavatar small 2 40 120:0 R 100:0 hpc797,hpc799
996905.un05 rupeshks medium 4 80 96:00 R 90:17 hpc505,hpc506,hpc614,hpc708
998440.un05 adigoyal medium 4 80 96:00 R 67:00 hpc660,hpc692,hpc636,hpc645
1001394.un05 mosesb medium 6 120 96:00 R 22:28 hpc573,hpc584,hpc637,hpc670,hpc707,hpc742
1003395.un05 kavatar hyperthr 2 80 120:0 R 22:39 hpc848,hpc852
1003620.un05 shitansh large 10 200 96:00 R 04:39 hpc283,hpc297,hpc035,hpc036,hpc055,hpc056,hpc087,hpc101,hpc165,hpc167
1006883.un05 yksri large 16 320 96:00 R 15:16 hpc080,hpc082,hpc337,hpc345,hpc378,hpc388,hpc426,hpc427,hpc429,hpc430,hpc432,hpc433,hpc469,hpc473,hpc475,hpc480
1004182.un05 subhamr medium 4 80 96:00 R 12:50 hpc652,hpc635,hpc643,hpc644
1004185.un05 prasenj hyperthr 2 80 120:0 R 104:5 hpc850,hpc849
1001003.un05 gdurgesh large 16 320 96:00 R 89:43 hpc006,hpc008,hpc033,hpc037,hpc043,hpc044,hpc052,hpc086,hpc088,hpc099,hpc105,hpc154,hpc460,hpc464,hpc484,hpc058
1004941.un05 prasenj medium 4 80 96:00 R 44:49 hpc682,hpc685,hpc701,hpc672
1004949.un05 subhamr large 6 120 96:00 R 17:30 hpc013,hpc018,hpc027,hpc104,hpc139,hpc169
1005120.un05 rshreya medium 2 40 96:00 R 79:27 hpc641,hpc642
1005316.un05 digamber small 2 40 120:0 R 16:19 hpc762,hpc765
1006737.un05 kavanmp2 large 16 320 96:00 R 48:20 hpc477,hpc188,hpc106,hpc158,hpc161,hpc198,hpc201,hpc202,hpc206,hpc236,hpc238,hpc245,hpc260,hpc295,hpc296,hpc309
1006840.un05 lawpraka large 16 320 96:00 R 31:28 hpc031,hpc032,hpc143,hpc144,hpc145,hpc146,hpc147,hpc148,hpc187,hpc194,hpc235,hpc278,hpc317,hpc341,hpc485,hpc486
1005402.un05 krishnar medium 2 40 96:00 R 79:16 hpc488,hpc489
1005451.un05 subhamr large 6 120 96:00 R 12:32 hpc066,hpc067,hpc068,hpc070,hpc069,hpc071
1005452.un05 subhamr hyperthr 2 80 120:0 R 27:42 hpc843,hpc846
1005471.un05 tvinay small 2 40 120:0 R 117:5 hpc812,hpc814
1005565.un05 asarkar small 2 40 120:0 R 105:3 hpc811,hpc820
1005598.un05 krishnar small 2 40 120:0 R 79:10 hpc743,hpc755
1005601.un05 razia large 10 200 96:00 R 87:11 hpc323,hpc324,hpc331,hpc332,hpc177,hpc179,hpc180,hpc186,hpc215,hpc285
1005609.un05 meesalas small 2 40 120:0 R 101:1 hpc823,hpc836
1005671.un05 meesalas small 2 40 120:0 R 78:45 hpc772,hpc775
1005751.un05 bgovind small 2 40 120:0 R 86:53 hpc757,hpc827
1005754.un05 kmashok large 12 240 96:00 R 79:56 hpc326,hpc327,hpc328,hpc406,hpc361,hpc363,hpc403,hpc404,hpc405,hpc413,hpc097,hpc140
1005819.un05 anikm21 large 7 140 96:00 R 71:53 hpc112,hpc306,hpc308,hpc367,hpc381,hpc387,hpc461
1005974.un05 anurags2 small 2 40 120:0 R 76:06 hpc828,hpc831
1005999.un05 meesalas medium 2 40 96:00 R 83:13 hpc524,hpc528
1006005.un05 vthakkur large 10 200 96:00 R 66:11 hpc333,hpc365,hpc370,hpc407,hpc012,hpc015,hpc059,hpc072,hpc078,hpc110
1006015.un05 vrahul large 10 200 96:00 R 95:10 hpc010,hpc349,hpc009,hpc077,hpc079,hpc122,hpc217,hpc321,hpc379,hpc481
1006048.un05 prasenj small 2 40 120:0 R 53:13 hpc787,hpc796
1006052.un05 subhamr small 2 40 120:0 R 27:19 hpc767,hpc764
1006058.un05 agajehan small 2 40 120:0 R 92:15 hpc815,hpc819
1006065.un05 agajehan small 2 40 120:0 R 60:11 hpc770,hpc779
1006396.un05 ramkumar small 2 40 120:0 R 77:18 hpc806,hpc822
1006398.un05 ramkumar small 2 40 120:0 R 75:52 hpc744,hpc752
1006489.un05 ramkumar small 2 40 120:0 R 71:31 hpc784,hpc803
1006090.un05 dpoddar small 2 40 120:0 R 53:13 hpc788,hpc801
1006521.un05 ramkumar large 6 120 96:00 R 71:39 hpc038,hpc039,hpc040,hpc041,hpc081,hpc083
1006608.un05 ramkumar large 6 120 96:00 R 62:03 hpc257,hpc258,hpc276,hpc293,hpc030,hpc034
1006127.un05 jitum21 large 10 200 96:00 R 90:20 hpc025,hpc028,hpc065,hpc089,hpc090,hpc091,hpc092,hpc094,hpc096,hpc098
1006244.un05 keshavy2 large 6 120 96:00 R 93:03 hpc054,hpc103,hpc131,hpc152,hpc391,hpc421
1006273.un05 raihan medium 4 80 96:00 R 91:44 hpc633,hpc634,hpc695,hpc698
1006274.un05 raihan large 6 120 96:00 R 90:19 hpc107,hpc108,hpc369,hpc385,hpc408,hpc409
1006343.un05 akmishr hyperthr 2 40 120:0 R 77:58 hpc841,hpc842
1006348.un05 kmashok medium 6 120 96:00 R 79:19 hpc570,hpc571,hpc572,hpc575,hpc577,hpc582
1006355.un05 farahn medium 6 120 96:00 R 79:04 hpc508,hpc496,hpc498,hpc499,hpc504,hpc512
1006362.un05 soumyadi large 10 200 96:00 R 78:48 hpc151,hpc159,hpc192,hpc196,hpc209,hpc210,hpc299,hpc382,hpc016,hpc057
1006373.un05 krishnar small 2 40 120:0 R 24:06 hpc760,hpc761
1006374.un05 vrahul large 10 200 96:00 R 78:39 hpc175,hpc184,hpc310,hpc316,hpc342,hpc372,hpc374,hpc377,hpc462,hpc465
1006376.un05 krishnar medium 2 40 96:00 R 63:54 hpc490,hpc493
1006377.un05 soumyadi large 10 200 96:00 R 44:45 hpc153,hpc459,hpc162,hpc164,hpc191,hpc195,hpc252,hpc279,hpc346,hpc476
1006379.un05 bgovind small 2 40 120:0 R 61:09 hpc781,hpc791
1006380.un05 rishik21 small 2 40 120:0 R 51:07 hpc795,hpc800
1006382.un05 bgovind small 2 40 120:0 R 26:11 hpc771,hpc773
1006383.un05 rishik21 small 2 40 120:0 R 48:38 hpc747,hpc749
1006385.un05 bgovind medium 2 40 96:00 R 53:14 hpc602,hpc608
1006387.un05 rishik21 small 2 40 120:0 R 13:33 hpc745,hpc792
1006390.un05 meesalas small 2 40 120:0 R 11:59 hpc824,hpc825
1006406.un05 bhavanap small 2 40 120:0 R 07:43 hpc830,hpc832
1006407.un05 bhavanap medium 2 40 96:00 R 09:37 hpc487,hpc494
1006414.un05 abhigpt large 10 200 96:00 R 74:01 hpc073,hpc075,hpc076,hpc207,hpc237,hpc249,hpc264,hpc282,hpc398,hpc412
1006415.un05 razia large 10 200 96:00 R 33:59 hpc441,hpc442,hpc443,hpc444,hpc449,hpc451,hpc455,hpc456,hpc457,hpc458
1006419.un05 vrahul medium 2 40 96:00 R 77:29 hpc673,hpc678
1006422.un05 vrahul small 2 40 120:0 R 57:00 hpc769,hpc776
1006424.un05 swatis small 2 40 80:00 R 45:45 hpc808,hpc810
1006431.un05 rshreya medium 2 40 96:00 R 06:50 hpc702,hpc699
1006436.un05 gauravh small 2 40 120:0 R 39:39 hpc766,hpc768
1006442.un05 meesalas medium 2 40 96:00 R 64:21 hpc606,hpc611
1006445.un05 meesalas large 6 120 72:00 R 31:01 hpc253,hpc254,hpc255,hpc259,hpc261,hpc302
1006481.un05 gdurgesh medium 6 120 96:00 R 73:45 hpc556,hpc560,hpc563,hpc559,hpc564,hpc549
1006855.un05 gdurgesh large 16 320 96:00 R 31:27 hpc113,hpc114,hpc115,hpc263,hpc281,hpc284,hpc287,hpc288,hpc289,hpc290,hpc292,hpc304,hpc312,hpc348,hpc392,hpc397
1006485.un05 gdurgesh medium 6 120 96:00 R 73:38 hpc529,hpc532,hpc535,hpc538,hpc540,hpc544
1006490.un05 arnesh medium 6 120 96:00 R 73:31 hpc658,hpc668,hpc655,hpc656,hpc657,hpc662
1006491.un05 ramkumar medium 4 80 96:00 R 73:31 hpc694,hpc663,hpc667,hpc537
1006498.un05 krishnar large 6 120 72:00 R 40:02 hpc246,hpc247,hpc093,hpc240,hpc256,hpc277
1006502.un05 abhigpt large 10 200 96:00 R 21:17 hpc350,hpc373,hpc318,hpc060,hpc280,hpc314,hpc339,hpc364,hpc422,hpc440
1006600.un05 shaik22 large 16 320 96:00 R 65:41 hpc262,hpc338,hpc376,hpc415,hpc121,hpc123,hpc125,hpc124,hpc126,hpc127,hpc128,hpc129,hpc130,hpc133,hpc160,hpc225
1006542.un05 prasenj small 2 40 120:0 R 33:46 hpc789,hpc826
1006547.un05 bgovind large 6 120 72:00 R 25:59 hpc019,hpc020,hpc021,hpc022,hpc023,hpc026
1006551.un05 rrpandey medium 2 40 96:00 R 71:08 hpc684,hpc687
1006552.un05 rrpandey medium 2 40 96:00 R 71:09 hpc624,hpc689
1006553.un05 rrpandey medium 2 40 96:00 R 69:32 hpc514,hpc518
1006590.un05 owaism small 2 40 120:0 R 32:34 hpc834,hpc794
1006593.un05 owaism small 2 40 120:0 R 29:13 hpc746,hpc753
1006595.un05 varaddao large 6 120 96:00 R 66:35 hpc005,hpc007,hpc157,hpc174,hpc424,hpc051
1006607.un05 smulewa2 medium 3 60 96:00 R 64:58 hpc565,hpc566,hpc569
1006636.un05 smulewa2 medium 3 60 96:00 R 56:26 hpc495,hpc497,hpc501
1006645.un05 kmashok medium 6 120 96:00 R 55:13 hpc530,hpc534,hpc536,hpc541,hpc542,hpc543
1006663.un05 krishnar medium 2 40 96:00 R 49:43 hpc696,hpc697
1006665.un05 meesalas medium 2 40 96:00 R 17:47 hpc603,hpc604
1006674.un05 paulamic large 6 120 96:00 R 53:49 hpc335,hpc347,hpc185,hpc190,hpc214,hpc227
1006689.un05 kavatar small 2 40 120:0 R 28:39 hpc780,hpc782
1006709.un05 farahn large 12 240 96:00 R 30:37 hpc219,hpc220,hpc221,hpc223,hpc268,hpc269,hpc270,hpc271,hpc274,hpc275,hpc401,hpc411
1006712.un05 smulewa2 medium 3 60 96:00 R 51:17 hpc615,hpc545,hpc574
1006723.un05 prabodhr large 6 120 96:00 R 50:15 hpc251,hpc334,hpc229,hpc017,hpc132,hpc141
1006731.un05 prabodhr medium 2 40 96:00 R 47:25 hpc553,hpc561
1006782.un05 arnesh large 16 320 96:00 R 07:55 hpc014,hpc208,hpc216,hpc250,hpc416,hpc419,hpc116,hpc119,hpc322,hpc325,hpc329,hpc368,hpc117,hpc319,hpc336,hpc351
1006776.un05 anshudas large 16 320 96:00 R 41:48 hpc471,hpc273,hpc024,hpc061,hpc074,hpc135,hpc166,hpc199,hpc200,hpc218,hpc226,hpc228,hpc230,hpc232,hpc434,hpc435
1006746.un05 subhamr small 2 40 120:0 R 15:15 hpc759,hpc763
1006755.un05 raihan medium 4 80 96:00 R 48:05 hpc700,hpc717,hpc589,hpc613
1006756.un05 raihan large 6 120 96:00 R 49:45 hpc445,hpc446,hpc447,hpc448,hpc453,hpc454
1006757.un05 vthakkur large 10 200 96:00 R 06:20 hpc170,hpc203,hpc320,hpc330,hpc344,hpc354,hpc384,hpc399,hpc400,hpc402
1006767.un05 bgovind medium 2 40 96:00 R 31:58 hpc515,hpc525
1006774.un05 rishika2 large 6 120 96:00 R 44:36 hpc478,hpc482,hpc233,hpc234,hpc437,hpc438
1006779.un05 anshudas large 16 320 96:00 R 41:05 hpc431,hpc265,hpc064,hpc213,hpc084,hpc085,hpc111,hpc120,hpc168,hpc173,hpc176,hpc205,hpc242,hpc359,hpc362,hpc436
1006787.un05 anandha2 large 16 320 96:00 R 06:14 hpc212,hpc224,hpc248,hpc343,hpc383,hpc417,hpc011,hpc102,hpc142,hpc149,hpc211,hpc239,hpc352,hpc380,hpc466,hpc483
1006793.un05 mmkr20 large 6 120 96:00 R 40:36 hpc468,hpc470,hpc095,hpc109,hpc163,hpc181
1006794.un05 mmkr20 large 6 120 96:00 R 36:41 hpc474,hpc472,hpc150,hpc178,hpc182,hpc183
1006796.un05 mmkr20 medium 4 80 96:00 R 44:20 hpc557,hpc558,hpc562,hpc554
1006797.un05 mmkr20 medium 4 80 96:00 R 43:46 hpc688,hpc690,hpc691,hpc693
1006800.un05 pyadav large 6 120 96:00 R 36:42 hpc189,hpc193,hpc241,hpc410,hpc414,hpc479
1006801.un05 pyadav large 6 120 96:00 R 27:41 hpc439,hpc053,hpc272,hpc136,hpc171,hpc197
1006802.un05 pyadav medium 4 80 96:00 R 41:59 hpc653,hpc654,hpc659,hpc664
1006822.un05 dkgorai large 6 120 72:00 R 26:09 hpc231,hpc291,hpc301,hpc313,hpc062,hpc100
1006832.un05 subhadee medium 4 80 96:00 R 36:46 hpc601,hpc609,hpc735,hpc738
1006835.un05 sayansea medium 4 80 96:00 R 34:07 hpc640,hpc647,hpc618,hpc621
1006838.un05 baljits2 medium 4 80 96:00 R 32:58 hpc513,hpc516,hpc517,hpc521
1006839.un05 baljits2 medium 4 80 96:00 R 31:38 hpc622,hpc619,hpc620,hpc631
1006859.un05 vivek20 medium 4 80 90:00 R 27:56 hpc710,hpc720,hpc722,hpc725
1006860.un05 imranr medium 4 80 90:00 R 26:51 hpc681,hpc686,hpc675,hpc676
1006867.un05 javedm small 2 40 120:0 R 23:32 hpc804,hpc756
1006868.un05 amary20 small 2 40 120:0 R 23:23 hpc783,hpc802
1006872.un05 krishnar large 6 120 72:00 R 19:29 hpc389,hpc390,hpc393,hpc394,hpc395,hpc396
1006874.un05 bgovind medium 2 40 96:00 R 01:02 hpc610,hpc612
1006877.un05 meesalas large 6 120 72:00 R 24:01 hpc134,hpc137,hpc138,hpc156,hpc172,hpc222
1006881.un05 vipinkr2 medium 2 40 96:00 R 28:41 hpc547,hpc548
1006905.un05 bgovind large 6 120 72:00 R 23:18 hpc042,hpc045,hpc046,hpc047,hpc049,hpc050
1006920.un05 rrpandey large 6 120 96:00 R 23:33 hpc307,hpc286,hpc294,hpc298,hpc303,hpc315
1006924.un05 ajayk21 medium 2 40 96:00 R 21:44 hpc726,hpc728
1006926.un05 mrishi small 2 40 120:0 R 23:51 hpc829,hpc837
1006930.un05 mrishi hyperthr 2 80 120:0 R 23:42 hpc856,hpc844
1006932.un05 krishnar small 2 40 120:0 R 03:51 hpc758,hpc748
1006934.un05 mrishi medium 3 60 96:00 R 22:29 hpc527,hpc665,hpc666
1006935.un05 mrishi medium 3 60 96:00 R 22:08 hpc520,hpc523,hpc661
1006937.un05 mrishi medium 3 60 96:00 R 14:35 hpc519,hpc522,hpc526
1006951.un05 abhishuk hyperthr 2 40 120:0 R 20:43 hpc851,hpc853
1006952.un05 gmaurya2 small 2 40 120:0 R 16:31 hpc807,hpc816
1006953.un05 gmaurya2 small 2 40 120:0 R 15:50 hpc835,hpc838
1006973.un05 tomjohny medium 2 40 48:00 R 17:10 hpc580,hpc581
1006995.un05 bhati medium 4 80 96:00 R 12:45 hpc646,hpc639,hpc648,hpc649
1007004.un05 ajayk21 medium 2 40 96:00 R 09:11 hpc607,hpc605
1007010.un05 kshiv medium 4 80 90:00 R 07:54 hpc592,hpc597,hpc600,hpc596
1007039.un05 mrishi small 2 40 120:0 R 07:12 hpc777,hpc785
1007040.un05 mrishi small 2 40 120:0 R 04:40 hpc798,hpc821
1007044.un05 nidhig medium 6 120 96:00 R 07:03 hpc583,hpc586,hpc587,hpc593,hpc594,hpc588
1007052.un05 kavanmp2 medium 6 120 96:00 R 06:54 hpc705,hpc706,hpc711,hpc714,hpc718,hpc721
1007071.un05 mkankani small 2 40 120:0 R 03:45 hpc751,hpc793
1007089.un05 farahn medium 6 120 96:00 R 06:02 hpc630,hpc632,hpc617,hpc626,hpc627,hpc628
1007099.un05 vipinkr2 medium 2 40 96:00 R 05:48 hpc598,hpc585
1007101.un05 kmashok medium 6 120 96:00 R 05:46 hpc739,hpc729,hpc732,hpc730,hpc731,hpc733
1007106.un05 tomjohny medium 2 40 48:00 R 05:40 hpc576,hpc579
1007116.un05 ykedar medium 2 40 96:00 R 05:00 hpc491,hpc492
1007120.un05 sayeed medium 2 40 96:00 R 04:54 hpc703,hpc704
