JobID UserName QueueName TotalNodes TotalCores RequiredTime JobState ElaspedTime NodeList
958425.un05 jyothi large 16 320 96:00 R 85:35 hpc015,hpc059,hpc062,hpc066,hpc067,hpc068,hpc070,hpc069,hpc071,hpc100,hpc080,hpc082,hpc337,hpc345,hpc378,hpc388
1008448.un05 yksri large 16 320 96:00 R 63:37 hpc409,hpc006,hpc008,hpc025,hpc028,hpc033,hpc037,hpc224,hpc239,hpc248,hpc343,hpc352,hpc380,hpc383,hpc417,hpc466
1006044.un05 prasenj large 6 120 96:00 R 93:49 hpc286,hpc294,hpc298,hpc303,hpc315,hpc307
1006742.un05 subhamr small 2 40 120:0 R 64:27 hpc764,hpc759
1006747.un05 prasenj small 2 40 120:0 R 86:12 hpc833,hpc832
1006748.un05 prasenj medium 4 80 96:00 R 86:18 hpc637,hpc635,hpc643,hpc644
1006888.un05 subhamr hyperthr 2 80 120:0 R 86:26 hpc844,hpc856
1006989.un05 subhamr large 6 120 96:00 R 82:47 hpc426,hpc427,hpc429,hpc430,hpc432,hpc433
1006991.un05 subhamr medium 4 80 96:00 R 86:27 hpc608,hpc610,hpc612,hpc602
1006996.un05 bhati medium 4 80 96:00 R 68:21 hpc709,hpc711,hpc712,hpc714
1007209.un05 rshreya medium 2 40 96:00 R 79:03 hpc700,hpc699
1007387.un05 rshreya medium 2 40 96:00 R 58:08 hpc647,hpc638
1007482.un05 abhigpt large 10 200 96:00 R 91:36 hpc060,hpc280,hpc314,hpc318,hpc339,hpc350,hpc364,hpc373,hpc422,hpc440
1008596.un05 anandha2 large 16 320 96:00 R 45:11 hpc401,hpc411,hpc311,hpc064,hpc084,hpc375,hpc398,hpc412,hpc431,hpc219,hpc220,hpc221,hpc223,hpc268,hpc269,hpc381
1007623.un05 anurags2 small 2 40 120:0 R 119:4 hpc828,hpc831
1007673.un05 bgovind small 2 40 120:0 R 100:2 hpc771,hpc773
1007677.un05 meesalas large 6 120 72:00 R 66:14 hpc117,hpc155,hpc048,hpc253,hpc254,hpc255
1007679.un05 meesalas small 2 40 120:0 R 58:16 hpc747,hpc745
1007686.un05 kavatar small 2 40 120:0 R 02:57 hpc811,hpc818
1007777.un05 vthakkur large 10 200 96:00 R 76:38 hpc233,hpc234,hpc437,hpc438,hpc170,hpc203,hpc320,hpc330,hpc344,hpc354
1008882.un05 shaik22 large 16 320 96:00 R 22:15 hpc240,hpc368,hpc387,hpc113,hpc114,hpc115,hpc236,hpc238,hpc263,hpc281,hpc284,hpc287,hpc288,hpc289,hpc290,hpc292
1007856.un05 tvinay small 2 40 120:0 R 99:31 hpc787,hpc796
1007864.un05 anurags2 small 2 40 120:0 R 99:31 hpc788,hpc801
1008589.un05 kavanmp2 large 16 320 96:00 R 41:52 hpc152,hpc416,hpc265,hpc031,hpc032,hpc143,hpc144,hpc145,hpc146,hpc147,hpc148,hpc187,hpc194,hpc235,hpc278,hpc317
1007906.un05 gmaurya2 small 2 40 120:0 R 105:4 hpc774,hpc770
1007603.un05 arnesh large 16 320 96:00 R 52:41 hpc053,hpc272,hpc136,hpc162,hpc164,hpc175,hpc184,hpc191,hpc195,hpc252,hpc279,hpc310,hpc316,hpc342,hpc372,hpc374
1008045.un05 anshudas large 16 320 96:00 R 61:27 hpc313,hpc043,hpc044,hpc065,hpc089,hpc090,hpc091,hpc092,hpc094,hpc096,hpc098,hpc177,hpc179,hpc180,hpc186,hpc215
1007943.un05 krishnar large 6 120 72:00 R 62:22 hpc058,hpc093,hpc137,hpc138,hpc156,hpc172
1007944.un05 razia large 10 200 96:00 R 60:45 hpc285,hpc038,hpc039,hpc040,hpc041,hpc081,hpc083,hpc323,hpc324,hpc331
1007946.un05 bgovind medium 2 40 96:00 R 87:10 hpc615,hpc605
1007953.un05 vrahul small 2 40 120:0 R 100:3 hpc817,hpc815
1007966.un05 bgovind small 2 40 120:0 R 61:34 hpc838,hpc827
1008002.un05 meesalas medium 2 40 96:00 R 62:51 hpc524,hpc528
1008531.un05 gdurgesh large 16 320 96:00 R 40:22 hpc392,hpc397,hpc123,hpc125,hpc124,hpc126,hpc127,hpc128,hpc129,hpc130,hpc133,hpc134,hpc160,hpc225,hpc262,hpc338
1008346.un05 anshudas large 16 320 96:00 R 56:27 hpc332,hpc009,hpc010,hpc030,hpc034,hpc077,hpc079,hpc122,hpc217,hpc257,hpc258,hpc276,hpc293,hpc321,hpc349,hpc379
1008089.un05 farahn medium 6 120 96:00 R 93:24 hpc495,hpc496,hpc497,hpc498,hpc501,hpc502
1008092.un05 dkgorai medium 4 80 96:00 R 93:22 hpc603,hpc609,hpc613,hpc604
1008094.un05 dkgorai medium 4 80 96:00 R 93:18 hpc661,hpc653,hpc654,hpc659
1008109.un05 mkankani medium 2 40 96:00 R 92:44 hpc595,hpc584
1008110.un05 mkankani medium 2 40 96:00 R 92:45 hpc625,hpc629
1008121.un05 mkankani medium 2 40 96:00 R 92:22 hpc576,hpc573
1008180.un05 lawasmuk small 2 40 120:0 R 89:24 hpc766,hpc768
1008185.un05 lawasmuk small 2 40 120:0 R 89:15 hpc803,hpc798
1008198.un05 lawasmuk hyperthr 2 40 120:0 R 86:28 hpc841,hpc854
1008200.un05 rrpandey large 6 120 96:00 R 86:57 hpc027,hpc104,hpc139,hpc169,hpc005,hpc007
1008207.un05 subhamr large 6 120 96:00 R 27:09 hpc453,hpc454,hpc013,hpc018,hpc202,hpc231
1008249.un05 digamber small 2 40 120:0 R 75:31 hpc746,hpc753
1008257.un05 bgovind medium 2 40 96:00 R 76:53 hpc649,hpc639
1008259.un05 bgovind large 6 120 72:00 R 51:32 hpc469,hpc473,hpc475,hpc478,hpc480,hpc482
1008264.un05 bgovind medium 2 40 96:00 R 06:16 hpc601,hpc611
1008267.un05 abhigpt large 10 200 96:00 R 48:19 hpc407,hpc073,hpc075,hpc076,hpc207,hpc237,hpc249,hpc346,hpc476,hpc153
1008268.un05 kshiv medium 4 80 90:00 R 76:40 hpc617,hpc623,hpc633,hpc634
1008305.un05 kavatar small 2 40 120:0 R 69:41 hpc804,hpc802
