981629.un05:hpc565,hpc567,hpc570,hpc571,hpc572,hpc580:Nodes hpc565 <-> hpc567:hpc565->IBSW_33->hpc567
981629.un05:hpc565,hpc567,hpc570,hpc571,hpc572,hpc580:Nodes hpc565 <-> hpc570:hpc565->IBSW_33->hpc570
981629.un05:hpc565,hpc567,hpc570,hpc571,hpc572,hpc580:Nodes hpc565 <-> hpc571:hpc565->IBSW_33->hpc571
981629.un05:hpc565,hpc567,hpc570,hpc571,hpc572,hpc580:Nodes hpc565 <-> hpc572:hpc565->IBSW_33->hpc572
981629.un05:hpc565,hpc567,hpc570,hpc571,hpc572,hpc580:Nodes hpc565 <-> hpc580:hpc565->IBSW_33->hpc580
981629.un05:hpc565,hpc567,hpc570,hpc571,hpc572,hpc580:Nodes hpc567 <-> hpc570:hpc567->IBSW_33->hpc570
981629.un05:hpc565,hpc567,hpc570,hpc571,hpc572,hpc580:Nodes hpc567 <-> hpc571:hpc567->IBSW_33->hpc571
981629.un05:hpc565,hpc567,hpc570,hpc571,hpc572,hpc580:Nodes hpc567 <-> hpc572:hpc567->IBSW_33->hpc572
981629.un05:hpc565,hpc567,hpc570,hpc571,hpc572,hpc580:Nodes hpc567 <-> hpc580:hpc567->IBSW_33->hpc580
981629.un05:hpc565,hpc567,hpc570,hpc571,hpc572,hpc580:Nodes hpc570 <-> hpc571:hpc570->IBSW_33->hpc571
981629.un05:hpc565,hpc567,hpc570,hpc571,hpc572,hpc580:Nodes hpc570 <-> hpc572:hpc570->IBSW_33->hpc572
981629.un05:hpc565,hpc567,hpc570,hpc571,hpc572,hpc580:Nodes hpc570 <-> hpc580:hpc570->IBSW_33->hpc580
981629.un05:hpc565,hpc567,hpc570,hpc571,hpc572,hpc580:Nodes hpc571 <-> hpc572:hpc571->IBSW_33->hpc572
981629.un05:hpc565,hpc567,hpc570,hpc571,hpc572,hpc580:Nodes hpc571 <-> hpc580:hpc571->IBSW_33->hpc580
981629.un05:hpc565,hpc567,hpc570,hpc571,hpc572,hpc580:Nodes hpc572 <-> hpc580:hpc572->IBSW_33->hpc580
983321.un05:hpc668,hpc724:Nodes hpc668 <-> hpc724:hpc668->IBSW_38->IBB2_SW_L19->IBB2_SW_S10->IBB2_SW_L21->IBSW_42->hpc724
983813.un05:hpc725,hpc740:Nodes hpc725 <-> hpc740:hpc725->IBSW_42->hpc740
983897.un05:hpc071,hpc082,hpc101,hpc267,hpc286,hpc053:Nodes hpc071 <-> hpc082:hpc071->IBSW_04->IBB2_SW_L02->IBB2_SW_S05->IBB2_SW_L03->IBSW_05->hpc082
983897.un05:hpc071,hpc082,hpc101,hpc267,hpc286,hpc053:Nodes hpc071 <-> hpc101:hpc071->IBSW_04->IBB1_SW_L02->IBB1_SW_S16->IBB1_SW_L03->IBSW_06->hpc101
983897.un05:hpc071,hpc082,hpc101,hpc267,hpc286,hpc053:Nodes hpc071 <-> hpc267:hpc071->IBSW_04->IBB1_SW_L02->IBB1_SW_S11->IBB1_SW_L08->IBSW_16->hpc267
983897.un05:hpc071,hpc082,hpc101,hpc267,hpc286,hpc053:Nodes hpc071 <-> hpc286:hpc071->IBSW_04->IBB2_SW_L02->IBB2_SW_S02->IBB2_SW_L09->IBSW_17->hpc286
983897.un05:hpc071,hpc082,hpc101,hpc267,hpc286,hpc053:Nodes hpc071 <-> hpc053:hpc071->IBSW_04->IBB1_SW_L02->IBSW_03->hpc053
983897.un05:hpc071,hpc082,hpc101,hpc267,hpc286,hpc053:Nodes hpc082 <-> hpc101:hpc082->IBSW_05->IBB1_SW_L03->IBSW_06->hpc101
983897.un05:hpc071,hpc082,hpc101,hpc267,hpc286,hpc053:Nodes hpc082 <-> hpc267:hpc082->IBSW_05->IBB1_SW_L03->IBB1_SW_S11->IBB1_SW_L08->IBSW_16->hpc267
983897.un05:hpc071,hpc082,hpc101,hpc267,hpc286,hpc053:Nodes hpc082 <-> hpc286:hpc082->IBSW_05->IBB2_SW_L03->IBB2_SW_S02->IBB2_SW_L09->IBSW_17->hpc286
983897.un05:hpc071,hpc082,hpc101,hpc267,hpc286,hpc053:Nodes hpc082 <-> hpc053:hpc082->IBSW_05->IBB1_SW_L03->IBB1_SW_S09->IBB1_SW_L02->IBSW_03->hpc053
983897.un05:hpc071,hpc082,hpc101,hpc267,hpc286,hpc053:Nodes hpc101 <-> hpc267:hpc101->IBSW_06->IBB1_SW_L03->IBB1_SW_S11->IBB1_SW_L08->IBSW_16->hpc267
983897.un05:hpc071,hpc082,hpc101,hpc267,hpc286,hpc053:Nodes hpc101 <-> hpc286:hpc101->IBSW_06->IBB2_SW_L03->IBB2_SW_S02->IBB2_SW_L09->IBSW_17->hpc286
983897.un05:hpc071,hpc082,hpc101,hpc267,hpc286,hpc053:Nodes hpc101 <-> hpc053:hpc101->IBSW_06->IBB1_SW_L03->IBB1_SW_S09->IBB1_SW_L02->IBSW_03->hpc053
983897.un05:hpc071,hpc082,hpc101,hpc267,hpc286,hpc053:Nodes hpc267 <-> hpc286:hpc267->IBSW_16->IBB2_SW_L08->IBB2_SW_S02->IBB2_SW_L09->IBSW_17->hpc286
983897.un05:hpc071,hpc082,hpc101,hpc267,hpc286,hpc053:Nodes hpc267 <-> hpc053:hpc267->IBSW_16->IBB1_SW_L08->IBB1_SW_S09->IBB1_SW_L02->IBSW_03->hpc053
983897.un05:hpc071,hpc082,hpc101,hpc267,hpc286,hpc053:Nodes hpc286 <-> hpc053:hpc286->IBSW_17->IBB1_SW_L09->IBB1_SW_S09->IBB1_SW_L02->IBSW_03->hpc053
984107.un05:hpc342,hpc386,hpc392,hpc453,hpc458,hpc136:Nodes hpc342 <-> hpc386:hpc342->IBSW_20->IBB2_SW_L10->IBB2_SW_S17->IBB2_SW_L11->IBSW_22->hpc386
984107.un05:hpc342,hpc386,hpc392,hpc453,hpc458,hpc136:Nodes hpc342 <-> hpc392:hpc342->IBSW_20->IBB2_SW_L10->IBB2_SW_S02->IBB2_SW_L12->IBSW_23->hpc392
984107.un05:hpc342,hpc386,hpc392,hpc453,hpc458,hpc136:Nodes hpc342 <-> hpc453:hpc342->IBSW_20->IBB1_SW_L10->IBB1_SW_S16->IBB1_SW_L13->IBSW_26->hpc453
984107.un05:hpc342,hpc386,hpc392,hpc453,hpc458,hpc136:Nodes hpc342 <-> hpc458:hpc342->IBSW_20->IBB2_SW_L10->IBB2_SW_S18->IBB2_SW_L13->IBSW_26->hpc458
984107.un05:hpc342,hpc386,hpc392,hpc453,hpc458,hpc136:Nodes hpc342 <-> hpc136:hpc342->IBSW_20->IBB2_SW_L10->IBB2_SW_S15->IBB2_SW_L04->IBSW_08->hpc136
984107.un05:hpc342,hpc386,hpc392,hpc453,hpc458,hpc136:Nodes hpc386 <-> hpc392:hpc386->IBSW_22->IBB2_SW_L11->IBB2_SW_S02->IBB2_SW_L12->IBSW_23->hpc392
984107.un05:hpc342,hpc386,hpc392,hpc453,hpc458,hpc136:Nodes hpc386 <-> hpc453:hpc386->IBSW_22->IBB1_SW_L11->IBB1_SW_S16->IBB1_SW_L13->IBSW_26->hpc453
984107.un05:hpc342,hpc386,hpc392,hpc453,hpc458,hpc136:Nodes hpc386 <-> hpc458:hpc386->IBSW_22->IBB2_SW_L11->IBB2_SW_S18->IBB2_SW_L13->IBSW_26->hpc458
984107.un05:hpc342,hpc386,hpc392,hpc453,hpc458,hpc136:Nodes hpc386 <-> hpc136:hpc386->IBSW_22->IBB2_SW_L11->IBB2_SW_S15->IBB2_SW_L04->IBSW_08->hpc136
984107.un05:hpc342,hpc386,hpc392,hpc453,hpc458,hpc136:Nodes hpc392 <-> hpc453:hpc392->IBSW_23->IBB1_SW_L12->IBB1_SW_S16->IBB1_SW_L13->IBSW_26->hpc453
984107.un05:hpc342,hpc386,hpc392,hpc453,hpc458,hpc136:Nodes hpc392 <-> hpc458:hpc392->IBSW_23->IBB2_SW_L12->IBB2_SW_S18->IBB2_SW_L13->IBSW_26->hpc458
984107.un05:hpc342,hpc386,hpc392,hpc453,hpc458,hpc136:Nodes hpc392 <-> hpc136:hpc392->IBSW_23->IBB2_SW_L12->IBB2_SW_S15->IBB2_SW_L04->IBSW_08->hpc136
984107.un05:hpc342,hpc386,hpc392,hpc453,hpc458,hpc136:Nodes hpc453 <-> hpc458:hpc453->IBSW_26->hpc458
984107.un05:hpc342,hpc386,hpc392,hpc453,hpc458,hpc136:Nodes hpc453 <-> hpc136:hpc453->IBSW_26->IBB2_SW_L13->IBB2_SW_S15->IBB2_SW_L04->IBSW_08->hpc136
984107.un05:hpc342,hpc386,hpc392,hpc453,hpc458,hpc136:Nodes hpc458 <-> hpc136:hpc458->IBSW_26->IBB2_SW_L13->IBB2_SW_S15->IBB2_SW_L04->IBSW_08->hpc136
984338.un05:hpc127,hpc133,hpc137,hpc126,hpc125,hpc134:Nodes hpc127 <-> hpc133:hpc127->IBSW_08->hpc133
984338.un05:hpc127,hpc133,hpc137,hpc126,hpc125,hpc134:Nodes hpc127 <-> hpc137:hpc127->IBSW_08->hpc137
984338.un05:hpc127,hpc133,hpc137,hpc126,hpc125,hpc134:Nodes hpc127 <-> hpc126:hpc127->IBSW_08->hpc126
984338.un05:hpc127,hpc133,hpc137,hpc126,hpc125,hpc134:Nodes hpc127 <-> hpc125:hpc127->IBSW_08->hpc125
984338.un05:hpc127,hpc133,hpc137,hpc126,hpc125,hpc134:Nodes hpc127 <-> hpc134:hpc127->IBSW_08->hpc134
984338.un05:hpc127,hpc133,hpc137,hpc126,hpc125,hpc134:Nodes hpc133 <-> hpc137:hpc133->IBSW_08->hpc137
984338.un05:hpc127,hpc133,hpc137,hpc126,hpc125,hpc134:Nodes hpc133 <-> hpc126:hpc133->IBSW_08->hpc126
984338.un05:hpc127,hpc133,hpc137,hpc126,hpc125,hpc134:Nodes hpc133 <-> hpc125:hpc133->IBSW_08->hpc125
984338.un05:hpc127,hpc133,hpc137,hpc126,hpc125,hpc134:Nodes hpc133 <-> hpc134:hpc133->IBSW_08->hpc134
984338.un05:hpc127,hpc133,hpc137,hpc126,hpc125,hpc134:Nodes hpc137 <-> hpc126:hpc137->IBSW_08->hpc126
984338.un05:hpc127,hpc133,hpc137,hpc126,hpc125,hpc134:Nodes hpc137 <-> hpc125:hpc137->IBSW_08->hpc125
984338.un05:hpc127,hpc133,hpc137,hpc126,hpc125,hpc134:Nodes hpc137 <-> hpc134:hpc137->IBSW_08->hpc134
984338.un05:hpc127,hpc133,hpc137,hpc126,hpc125,hpc134:Nodes hpc126 <-> hpc125:hpc126->IBSW_08->hpc125
984338.un05:hpc127,hpc133,hpc137,hpc126,hpc125,hpc134:Nodes hpc126 <-> hpc134:hpc126->IBSW_08->hpc134
984338.un05:hpc127,hpc133,hpc137,hpc126,hpc125,hpc134:Nodes hpc125 <-> hpc134:hpc125->IBSW_08->hpc134
984435.un05:hpc108,hpc115,hpc107,hpc114,hpc117,hpc118:Nodes hpc108 <-> hpc115:hpc108->IBSW_07->hpc115
984435.un05:hpc108,hpc115,hpc107,hpc114,hpc117,hpc118:Nodes hpc108 <-> hpc107:hpc108->IBSW_07->hpc107
984435.un05:hpc108,hpc115,hpc107,hpc114,hpc117,hpc118:Nodes hpc108 <-> hpc114:hpc108->IBSW_07->hpc114
984435.un05:hpc108,hpc115,hpc107,hpc114,hpc117,hpc118:Nodes hpc108 <-> hpc117:hpc108->IBSW_07->hpc117
984435.un05:hpc108,hpc115,hpc107,hpc114,hpc117,hpc118:Nodes hpc108 <-> hpc118:hpc108->IBSW_07->hpc118
984435.un05:hpc108,hpc115,hpc107,hpc114,hpc117,hpc118:Nodes hpc115 <-> hpc107:hpc115->IBSW_07->hpc107
984435.un05:hpc108,hpc115,hpc107,hpc114,hpc117,hpc118:Nodes hpc115 <-> hpc114:hpc115->IBSW_07->hpc114
984435.un05:hpc108,hpc115,hpc107,hpc114,hpc117,hpc118:Nodes hpc115 <-> hpc117:hpc115->IBSW_07->hpc117
984435.un05:hpc108,hpc115,hpc107,hpc114,hpc117,hpc118:Nodes hpc115 <-> hpc118:hpc115->IBSW_07->hpc118
984435.un05:hpc108,hpc115,hpc107,hpc114,hpc117,hpc118:Nodes hpc107 <-> hpc114:hpc107->IBSW_07->hpc114
984435.un05:hpc108,hpc115,hpc107,hpc114,hpc117,hpc118:Nodes hpc107 <-> hpc117:hpc107->IBSW_07->hpc117
984435.un05:hpc108,hpc115,hpc107,hpc114,hpc117,hpc118:Nodes hpc107 <-> hpc118:hpc107->IBSW_07->hpc118
984435.un05:hpc108,hpc115,hpc107,hpc114,hpc117,hpc118:Nodes hpc114 <-> hpc117:hpc114->IBSW_07->hpc117
984435.un05:hpc108,hpc115,hpc107,hpc114,hpc117,hpc118:Nodes hpc114 <-> hpc118:hpc114->IBSW_07->hpc118
984435.un05:hpc108,hpc115,hpc107,hpc114,hpc117,hpc118:Nodes hpc117 <-> hpc118:hpc117->IBSW_07->hpc118
984455.un05:hpc372,hpc374,hpc388,hpc433,hpc292,hpc323,hpc442,hpc444,hpc445,hpc009:Nodes hpc372 <-> hpc374:hpc372->IBSW_22->hpc374
984455.un05:hpc372,hpc374,hpc388,hpc433,hpc292,hpc323,hpc442,hpc444,hpc445,hpc009:Nodes hpc372 <-> hpc388:hpc372->IBSW_22->hpc388
984455.un05:hpc372,hpc374,hpc388,hpc433,hpc292,hpc323,hpc442,hpc444,hpc445,hpc009:Nodes hpc372 <-> hpc433:hpc372->IBSW_22->IBB1_SW_L11->IBB1_SW_S05->IBB1_SW_L13->IBSW_25->hpc433
984455.un05:hpc372,hpc374,hpc388,hpc433,hpc292,hpc323,hpc442,hpc444,hpc445,hpc009:Nodes hpc372 <-> hpc292:hpc372->IBSW_22->IBB2_SW_L11->IBB2_SW_S05->IBB2_SW_L09->IBSW_17->hpc292
984455.un05:hpc372,hpc374,hpc388,hpc433,hpc292,hpc323,hpc442,hpc444,hpc445,hpc009:Nodes hpc372 <-> hpc323:hpc372->IBSW_22->IBB1_SW_L11->IBB1_SW_S03->IBB1_SW_L10->IBSW_19->hpc323
984455.un05:hpc372,hpc374,hpc388,hpc433,hpc292,hpc323,hpc442,hpc444,hpc445,hpc009:Nodes hpc372 <-> hpc442:hpc372->IBSW_22->IBB2_SW_L11->IBB2_SW_S10->IBB2_SW_L13->IBSW_26->hpc442
984455.un05:hpc372,hpc374,hpc388,hpc433,hpc292,hpc323,hpc442,hpc444,hpc445,hpc009:Nodes hpc372 <-> hpc444:hpc372->IBSW_22->IBB2_SW_L11->IBB2_SW_S11->IBB2_SW_L13->IBSW_26->hpc444
984455.un05:hpc372,hpc374,hpc388,hpc433,hpc292,hpc323,hpc442,hpc444,hpc445,hpc009:Nodes hpc372 <-> hpc445:hpc372->IBSW_22->IBB1_SW_L11->IBB1_SW_S12->IBB1_SW_L13->IBSW_26->hpc445
984455.un05:hpc372,hpc374,hpc388,hpc433,hpc292,hpc323,hpc442,hpc444,hpc445,hpc009:Nodes hpc372 <-> hpc009:hpc372->IBSW_22->IBB1_SW_L11->IBB1_SW_S05->IBB1_SW_L01->IBSW_01->hpc009
984455.un05:hpc372,hpc374,hpc388,hpc433,hpc292,hpc323,hpc442,hpc444,hpc445,hpc009:Nodes hpc374 <-> hpc388:hpc374->IBSW_22->hpc388
984455.un05:hpc372,hpc374,hpc388,hpc433,hpc292,hpc323,hpc442,hpc444,hpc445,hpc009:Nodes hpc374 <-> hpc433:hpc374->IBSW_22->IBB1_SW_L11->IBB1_SW_S05->IBB1_SW_L13->IBSW_25->hpc433
984455.un05:hpc372,hpc374,hpc388,hpc433,hpc292,hpc323,hpc442,hpc444,hpc445,hpc009:Nodes hpc374 <-> hpc292:hpc374->IBSW_22->IBB2_SW_L11->IBB2_SW_S05->IBB2_SW_L09->IBSW_17->hpc292
984455.un05:hpc372,hpc374,hpc388,hpc433,hpc292,hpc323,hpc442,hpc444,hpc445,hpc009:Nodes hpc374 <-> hpc323:hpc374->IBSW_22->IBB1_SW_L11->IBB1_SW_S03->IBB1_SW_L10->IBSW_19->hpc323
984455.un05:hpc372,hpc374,hpc388,hpc433,hpc292,hpc323,hpc442,hpc444,hpc445,hpc009:Nodes hpc374 <-> hpc442:hpc374->IBSW_22->IBB2_SW_L11->IBB2_SW_S10->IBB2_SW_L13->IBSW_26->hpc442
